,feature,importance_gain,importance_split,trn_score,run
83,NONLIVINGAREA_MEDI,2448.787286579609,226,0.6980939144994778,6
84,FONDKAPREMONT_MODE,213.62413930892944,24,0.6980939144994778,6
85,HOUSETYPE_MODE,156.70386791229248,15,0.6980939144994778,6
86,TOTALAREA_MODE,3654.685224533081,323,0.6980939144994778,6
87,WALLSMATERIAL_MODE,506.1089463233948,49,0.6980939144994778,6
88,EMERGENCYSTATE_MODE,145.14717984199524,18,0.6980939144994778,6
89,OBS_30_CNT_SOCIAL_CIRCLE,2009.129198551178,200,0.6980939144994778,6
90,DEF_30_CNT_SOCIAL_CIRCLE,403.59292578697205,45,0.6980939144994778,6
91,OBS_60_CNT_SOCIAL_CIRCLE,1779.1345573663712,162,0.6980939144994778,6
92,DEF_60_CNT_SOCIAL_CIRCLE,552.2498009204865,53,0.6980939144994778,6
93,DAYS_LAST_PHONE_CHANGE,7413.211959332228,680,0.6980939144994778,6
94,FLAG_DOCUMENT_2,0.0,0,0.6980939144994778,6
95,FLAG_DOCUMENT_3,466.8497197628021,45,0.6980939144994778,6
96,FLAG_DOCUMENT_4,0.0,0,0.6980939144994778,6
97,FLAG_DOCUMENT_5,30.7850399017334,4,0.6980939144994778,6
98,FLAG_DOCUMENT_6,68.87844944000244,6,0.6980939144994778,6
99,FLAG_DOCUMENT_7,0.0,0,0.6980939144994778,6
100,FLAG_DOCUMENT_8,136.05391782522202,15,0.6980939144994778,6
101,FLAG_DOCUMENT_9,267.8745822906494,20,0.6980939144994778,6
102,FLAG_DOCUMENT_10,0.0,0,0.6980939144994778,6
103,FLAG_DOCUMENT_11,9.70928955078125,1,0.6980939144994778,6
104,FLAG_DOCUMENT_12,0.0,0,0.6980939144994778,6
105,FLAG_DOCUMENT_13,181.19838905334473,15,0.6980939144994778,6
106,FLAG_DOCUMENT_14,26.98222064971924,3,0.6980939144994778,6
107,FLAG_DOCUMENT_15,6.667029857635498,1,0.6980939144994778,6
108,FLAG_DOCUMENT_16,214.81582069396973,17,0.6980939144994778,6
109,FLAG_DOCUMENT_17,0.0,0,0.6980939144994778,6
110,FLAG_DOCUMENT_18,92.95201063156128,7,0.6980939144994778,6
111,FLAG_DOCUMENT_19,0.0,0,0.6980939144994778,6
112,FLAG_DOCUMENT_20,7.420949935913086,1,0.6980939144994778,6
113,FLAG_DOCUMENT_21,0.0,0,0.6980939144994778,6
114,AMT_REQ_CREDIT_BUREAU_HOUR,74.12681728601456,9,0.6980939144994778,6
115,AMT_REQ_CREDIT_BUREAU_DAY,61.64101004600525,8,0.6980939144994778,6
116,AMT_REQ_CREDIT_BUREAU_WEEK,250.8109575510025,27,0.6980939144994778,6
117,AMT_REQ_CREDIT_BUREAU_MON,2138.9610468149185,204,0.6980939144994778,6
118,AMT_REQ_CREDIT_BUREAU_QRT,980.6933799982071,95,0.6980939144994778,6
119,AMT_REQ_CREDIT_BUREAU_YEAR,3657.165476977825,338,0.6980939144994778,6
0,NAME_CONTRACT_TYPE,256.8308918476105,36,0.6874057544473796,7
1,CODE_GENDER,729.3849617242813,124,0.6874057544473796,7
2,FLAG_OWN_CAR,328.495888710022,62,0.6874057544473796,7
3,FLAG_OWN_REALTY,487.591104388237,74,0.6874057544473796,7
4,CNT_CHILDREN,842.2232161462307,81,0.6874057544473796,7
5,AMT_INCOME_TOTAL,4473.064732432365,523,0.6874057544473796,7
6,AMT_CREDIT,5890.360176414251,674,0.6874057544473796,7
7,AMT_ANNUITY,7718.803850650787,790,0.6874057544473796,7
8,AMT_GOODS_PRICE,5145.999277025461,482,0.6874057544473796,7
9,NAME_TYPE_SUITE,241.42457151412964,26,0.6874057544473796,7
10,NAME_INCOME_TYPE,124.75196027755737,13,0.6874057544473796,7
11,NAME_EDUCATION_TYPE,143.53210973739624,14,0.6874057544473796,7
12,NAME_FAMILY_STATUS,124.13130855560303,15,0.6874057544473796,7
13,NAME_HOUSING_TYPE,142.28617095947266,16,0.6874057544473796,7
14,REGION_POPULATION_RELATIVE,5388.97133871913,553,0.6874057544473796,7
15,DAYS_BIRTH,7262.578711241484,746,0.6874057544473796,7
16,DAYS_EMPLOYED,7311.871158391237,724,0.6874057544473796,7
17,DAYS_REGISTRATION,6375.644092321396,641,0.6874057544473796,7
18,DAYS_ID_PUBLISH,8093.938676595688,781,0.6874057544473796,7
19,OWN_CAR_AGE,3951.4326288700104,387,0.6874057544473796,7
20,FLAG_MOBIL,0.0,0,0.6874057544473796,7
21,FLAG_EMP_PHONE,19.67136001586914,2,0.6874057544473796,7
22,FLAG_WORK_PHONE,157.45687246322632,19,0.6874057544473796,7
23,FLAG_CONT_MOBILE,0.0,0,0.6874057544473796,7
24,FLAG_PHONE,400.4733625650406,44,0.6874057544473796,7
25,FLAG_EMAIL,243.4518117904663,28,0.6874057544473796,7
26,OCCUPATION_TYPE,3972.1012268066406,373,0.6874057544473796,7
27,CNT_FAM_MEMBERS,1141.390885233879,120,0.6874057544473796,7
28,REGION_RATING_CLIENT,377.38950818777084,42,0.6874057544473796,7
29,REGION_RATING_CLIENT_W_CITY,367.1555780172348,42,0.6874057544473796,7
30,WEEKDAY_APPR_PROCESS_START,910.890528678894,92,0.6874057544473796,7
31,HOUR_APPR_PROCESS_START,3337.6901841163635,336,0.6874057544473796,7
32,REG_REGION_NOT_LIVE_REGION,64.77056980133057,7,0.6874057544473796,7
33,REG_REGION_NOT_WORK_REGION,119.74779093265533,16,0.6874057544473796,7
34,LIVE_REGION_NOT_WORK_REGION,148.0004906654358,16,0.6874057544473796,7
35,REG_CITY_NOT_LIVE_CITY,226.42015981674194,27,0.6874057544473796,7
36,REG_CITY_NOT_WORK_CITY,267.88440477848053,30,0.6874057544473796,7
37,LIVE_CITY_NOT_WORK_CITY,197.8255798816681,24,0.6874057544473796,7
38,ORGANIZATION_TYPE,12143.689595937729,880,0.6874057544473796,7
39,EXT_SOURCE_1,6894.567997127771,701,0.6874057544473796,7
40,EXT_SOURCE_2,7938.370878338814,784,0.6874057544473796,7
41,EXT_SOURCE_3,11619.01006859541,1125,0.6874057544473796,7
42,APARTMENTS_AVG,3068.956158488989,289,0.6874057544473796,7
43,BASEMENTAREA_AVG,4225.116764098406,368,0.6874057544473796,7
44,YEARS_BEGINEXPLUATATION_AVG,3651.622993081808,349,0.6874057544473796,7
45,YEARS_BUILD_AVG,3174.999843299389,292,0.6874057544473796,7
46,COMMONAREA_AVG,2729.0817478895187,256,0.6874057544473796,7
47,ELEVATORS_AVG,1022.1050577163696,87,0.6874057544473796,7
48,ENTRANCES_AVG,2573.6217332184315,221,0.6874057544473796,7
49,FLOORSMAX_AVG,1694.934885263443,140,0.6874057544473796,7
50,FLOORSMIN_AVG,1226.9068377017975,106,0.6874057544473796,7
51,LANDAREA_AVG,4016.148042500019,359,0.6874057544473796,7
52,LIVINGAPARTMENTS_AVG,2966.925602197647,268,0.6874057544473796,7
53,LIVINGAREA_AVG,2280.6471832990646,212,0.6874057544473796,7
54,NONLIVINGAPARTMENTS_AVG,2041.3241029977798,185,0.6874057544473796,7
55,NONLIVINGAREA_AVG,3230.815317571163,284,0.6874057544473796,7
56,APARTMENTS_MODE,3247.324724316597,285,0.6874057544473796,7
57,BASEMENTAREA_MODE,3307.175471305847,280,0.6874057544473796,7
58,YEARS_BEGINEXPLUATATION_MODE,2878.7088854312897,264,0.6874057544473796,7
59,YEARS_BUILD_MODE,2078.201922118664,189,0.6874057544473796,7
60,COMMONAREA_MODE,3125.5254675745964,280,0.6874057544473796,7
61,ELEVATORS_MODE,654.107817530632,68,0.6874057544473796,7
62,ENTRANCES_MODE,1171.1907773017883,114,0.6874057544473796,7
63,FLOORSMAX_MODE,430.33872878551483,42,0.6874057544473796,7
64,FLOORSMIN_MODE,545.0224852561951,50,0.6874057544473796,7
65,LANDAREA_MODE,3287.483285844326,296,0.6874057544473796,7
66,LIVINGAPARTMENTS_MODE,3018.1704548597336,254,0.6874057544473796,7
67,LIVINGAREA_MODE,2682.5576424002647,232,0.6874057544473796,7
68,NONLIVINGAPARTMENTS_MODE,1336.1567029953003,121,0.6874057544473796,7
69,NONLIVINGAREA_MODE,2914.049219071865,262,0.6874057544473796,7
70,APARTMENTS_MEDI,1805.664139509201,163,0.6874057544473796,7
71,BASEMENTAREA_MEDI,2712.019999027252,220,0.6874057544473796,7
72,YEARS_BEGINEXPLUATATION_MEDI,1718.04173964262,164,0.6874057544473796,7
73,YEARS_BUILD_MEDI,1086.8310016393661,103,0.6874057544473796,7
74,COMMONAREA_MEDI,1547.3547613620758,149,0.6874057544473796,7
75,ELEVATORS_MEDI,660.9663436412811,52,0.6874057544473796,7
76,ENTRANCES_MEDI,606.5918872356415,57,0.6874057544473796,7
77,FLOORSMAX_MEDI,607.9253771305084,48,0.6874057544473796,7
78,FLOORSMIN_MEDI,538.5573763847351,47,0.6874057544473796,7
79,LANDAREA_MEDI,1833.7698299884796,169,0.6874057544473796,7
80,LIVINGAPARTMENTS_MEDI,1551.264683187008,138,0.6874057544473796,7
81,LIVINGAREA_MEDI,1956.3973093032837,184,0.6874057544473796,7
82,NONLIVINGAPARTMENTS_MEDI,1061.3641941547394,94,0.6874057544473796,7
83,NONLIVINGAREA_MEDI,1992.8397055864334,181,0.6874057544473796,7
84,FONDKAPREMONT_MODE,65.74018096923828,7,0.6874057544473796,7
85,HOUSETYPE_MODE,82.0042729973793,14,0.6874057544473796,7
86,TOTALAREA_MODE,3598.834252476692,316,0.6874057544473796,7
87,WALLSMATERIAL_MODE,124.20885038375854,13,0.6874057544473796,7
88,EMERGENCYSTATE_MODE,37.72614002227783,6,0.6874057544473796,7
89,OBS_30_CNT_SOCIAL_CIRCLE,2482.9897570610046,244,0.6874057544473796,7
90,DEF_30_CNT_SOCIAL_CIRCLE,584.5116591453552,64,0.6874057544473796,7
91,OBS_60_CNT_SOCIAL_CIRCLE,1597.0576551556587,160,0.6874057544473796,7
92,DEF_60_CNT_SOCIAL_CIRCLE,782.5257995128632,79,0.6874057544473796,7
93,DAYS_LAST_PHONE_CHANGE,7518.935154080391,713,0.6874057544473796,7
94,FLAG_DOCUMENT_2,0.0,0,0.6874057544473796,7
95,FLAG_DOCUMENT_3,319.373251914978,32,0.6874057544473796,7
96,FLAG_DOCUMENT_4,0.0,0,0.6874057544473796,7
97,FLAG_DOCUMENT_5,25.883480072021484,4,0.6874057544473796,7
98,FLAG_DOCUMENT_6,84.53879106044769,12,0.6874057544473796,7
99,FLAG_DOCUMENT_7,0.0,0,0.6874057544473796,7
100,FLAG_DOCUMENT_8,186.67199873924255,21,0.6874057544473796,7
101,FLAG_DOCUMENT_9,72.19828987121582,7,0.6874057544473796,7
102,FLAG_DOCUMENT_10,0.0,0,0.6874057544473796,7
103,FLAG_DOCUMENT_11,41.52678918838501,4,0.6874057544473796,7
104,FLAG_DOCUMENT_12,0.0,0,0.6874057544473796,7
105,FLAG_DOCUMENT_13,81.48331880569458,9,0.6874057544473796,7
106,FLAG_DOCUMENT_14,45.17799949645996,5,0.6874057544473796,7
107,FLAG_DOCUMENT_15,167.86482095718384,17,0.6874057544473796,7
108,FLAG_DOCUMENT_16,241.03711891174316,22,0.6874057544473796,7
109,FLAG_DOCUMENT_17,0.0,0,0.6874057544473796,7
110,FLAG_DOCUMENT_18,165.90324020385742,15,0.6874057544473796,7
111,FLAG_DOCUMENT_19,0.0,0,0.6874057544473796,7
112,FLAG_DOCUMENT_20,0.0,0,0.6874057544473796,7
113,FLAG_DOCUMENT_21,0.0,0,0.6874057544473796,7
114,AMT_REQ_CREDIT_BUREAU_HOUR,65.28621506690979,6,0.6874057544473796,7
115,AMT_REQ_CREDIT_BUREAU_DAY,157.45328968763351,15,0.6874057544473796,7
116,AMT_REQ_CREDIT_BUREAU_WEEK,160.99114775657654,22,0.6874057544473796,7
117,AMT_REQ_CREDIT_BUREAU_MON,1394.6210749149323,135,0.6874057544473796,7
118,AMT_REQ_CREDIT_BUREAU_QRT,1059.1728243231773,99,0.6874057544473796,7
119,AMT_REQ_CREDIT_BUREAU_YEAR,2568.4183805584908,261,0.6874057544473796,7
0,NAME_CONTRACT_TYPE,147.9380099773407,26,0.7178411236893184,8
1,CODE_GENDER,452.52938318252563,80,0.7178411236893184,8
2,FLAG_OWN_CAR,256.8935270309448,35,0.7178411236893184,8
3,FLAG_OWN_REALTY,505.3845012187958,72,0.7178411236893184,8
4,CNT_CHILDREN,721.3733065128326,78,0.7178411236893184,8
5,AMT_INCOME_TOTAL,5636.322306156158,598,0.7178411236893184,8
6,AMT_CREDIT,6207.946671247482,674,0.7178411236893184,8
7,AMT_ANNUITY,7127.2653796076775,704,0.7178411236893184,8
8,AMT_GOODS_PRICE,4650.035524845123,459,0.7178411236893184,8
9,NAME_TYPE_SUITE,281.2399106025696,30,0.7178411236893184,8
10,NAME_INCOME_TYPE,71.58212947845459,8,0.7178411236893184,8
11,NAME_EDUCATION_TYPE,68.63214111328125,7,0.7178411236893184,8
12,NAME_FAMILY_STATUS,578.4544172286987,57,0.7178411236893184,8
13,NAME_HOUSING_TYPE,260.41259002685547,30,0.7178411236893184,8
14,REGION_POPULATION_RELATIVE,5175.162997633219,509,0.7178411236893184,8
15,DAYS_BIRTH,8507.040600270033,860,0.7178411236893184,8
16,DAYS_EMPLOYED,8156.285251438618,811,0.7178411236893184,8
17,DAYS_REGISTRATION,7332.37189951539,737,0.7178411236893184,8
18,DAYS_ID_PUBLISH,7389.660729676485,723,0.7178411236893184,8
19,OWN_CAR_AGE,4224.580188542604,418,0.7178411236893184,8
20,FLAG_MOBIL,0.0,0,0.7178411236893184,8
21,FLAG_EMP_PHONE,38.005239963531494,4,0.7178411236893184,8
22,FLAG_WORK_PHONE,449.30562633275986,51,0.7178411236893184,8
23,FLAG_CONT_MOBILE,101.49370861053467,8,0.7178411236893184,8
24,FLAG_PHONE,577.7853897809982,60,0.7178411236893184,8
25,FLAG_EMAIL,285.12897765636444,27,0.7178411236893184,8
26,OCCUPATION_TYPE,4059.495036125183,395,0.7178411236893184,8
27,CNT_FAM_MEMBERS,1082.3180103898048,105,0.7178411236893184,8
28,REGION_RATING_CLIENT,360.74060237407684,39,0.7178411236893184,8
29,REGION_RATING_CLIENT_W_CITY,336.2812612056732,35,0.7178411236893184,8
30,WEEKDAY_APPR_PROCESS_START,1399.9996695518494,147,0.7178411236893184,8
31,HOUR_APPR_PROCESS_START,3346.7570850253105,337,0.7178411236893184,8
32,REG_REGION_NOT_LIVE_REGION,299.9479503631592,32,0.7178411236893184,8
33,REG_REGION_NOT_WORK_REGION,60.75569009780884,8,0.7178411236893184,8
34,LIVE_REGION_NOT_WORK_REGION,162.44540977478027,19,0.7178411236893184,8
35,REG_CITY_NOT_LIVE_CITY,209.69602024555206,24,0.7178411236893184,8
36,REG_CITY_NOT_WORK_CITY,193.452130317688,24,0.7178411236893184,8
37,LIVE_CITY_NOT_WORK_CITY,263.89878845214844,28,0.7178411236893184,8
38,ORGANIZATION_TYPE,12624.594421386719,944,0.7178411236893184,8
39,EXT_SOURCE_1,8293.205065578222,783,0.7178411236893184,8
40,EXT_SOURCE_2,8689.388532191515,849,0.7178411236893184,8
41,EXT_SOURCE_3,11586.889874100685,1087,0.7178411236893184,8
42,APARTMENTS_AVG,3206.493374466896,299,0.7178411236893184,8
43,BASEMENTAREA_AVG,4305.509771943092,381,0.7178411236893184,8
44,YEARS_BEGINEXPLUATATION_AVG,3999.423427462578,376,0.7178411236893184,8
45,YEARS_BUILD_AVG,3293.0686517357826,305,0.7178411236893184,8
46,COMMONAREA_AVG,3896.530249208212,355,0.7178411236893184,8
47,ELEVATORS_AVG,1348.1117060780525,119,0.7178411236893184,8
48,ENTRANCES_AVG,1882.4850496053696,176,0.7178411236893184,8
49,FLOORSMAX_AVG,1035.5015618801117,105,0.7178411236893184,8
50,FLOORSMIN_AVG,2093.130456805229,203,0.7178411236893184,8
51,LANDAREA_AVG,4757.353906035423,431,0.7178411236893184,8
52,LIVINGAPARTMENTS_AVG,2914.849918425083,254,0.7178411236893184,8
53,LIVINGAREA_AVG,3961.7286627292633,337,0.7178411236893184,8
54,NONLIVINGAPARTMENTS_AVG,1622.8725630044937,141,0.7178411236893184,8
55,NONLIVINGAREA_AVG,3283.5417044758797,295,0.7178411236893184,8
56,APARTMENTS_MODE,3138.7843827605247,289,0.7178411236893184,8
57,BASEMENTAREA_MODE,3742.371680676937,336,0.7178411236893184,8
58,YEARS_BEGINEXPLUATATION_MODE,2802.107045352459,263,0.7178411236893184,8
59,YEARS_BUILD_MODE,1678.753126502037,156,0.7178411236893184,8
60,COMMONAREA_MODE,3718.3189759254456,336,0.7178411236893184,8
61,ELEVATORS_MODE,1105.831102490425,99,0.7178411236893184,8
62,ENTRANCES_MODE,1375.8881021738052,126,0.7178411236893184,8
63,FLOORSMAX_MODE,848.9445354938507,78,0.7178411236893184,8
64,FLOORSMIN_MODE,1061.7865917682648,95,0.7178411236893184,8
65,LANDAREA_MODE,3580.8927867412567,327,0.7178411236893184,8
66,LIVINGAPARTMENTS_MODE,3095.2052203416824,274,0.7178411236893184,8
67,LIVINGAREA_MODE,3625.151479423046,314,0.7178411236893184,8
68,NONLIVINGAPARTMENTS_MODE,1361.5692629814148,126,0.7178411236893184,8
69,NONLIVINGAREA_MODE,3352.3414193093777,305,0.7178411236893184,8
70,APARTMENTS_MEDI,2202.561827778816,193,0.7178411236893184,8
71,BASEMENTAREA_MEDI,2526.682962536812,227,0.7178411236893184,8
72,YEARS_BEGINEXPLUATATION_MEDI,2166.88245677948,199,0.7178411236893184,8
73,YEARS_BUILD_MEDI,1122.9099175930023,104,0.7178411236893184,8
74,COMMONAREA_MEDI,2165.3388796448708,195,0.7178411236893184,8
75,ELEVATORS_MEDI,622.8714282512665,55,0.7178411236893184,8
76,ENTRANCES_MEDI,870.5152125358582,78,0.7178411236893184,8
77,FLOORSMAX_MEDI,553.2993519306183,52,0.7178411236893184,8
78,FLOORSMIN_MEDI,758.9772472381592,67,0.7178411236893184,8
79,LANDAREA_MEDI,2872.9101096987724,258,0.7178411236893184,8
80,LIVINGAPARTMENTS_MEDI,2141.7328137159348,179,0.7178411236893184,8
81,LIVINGAREA_MEDI,2414.523140311241,196,0.7178411236893184,8
82,NONLIVINGAPARTMENTS_MEDI,1090.9060311317444,100,0.7178411236893184,8
83,NONLIVINGAREA_MEDI,2773.615607380867,260,0.7178411236893184,8
84,FONDKAPREMONT_MODE,300.19245767593384,33,0.7178411236893184,8
85,HOUSETYPE_MODE,146.43536901474,15,0.7178411236893184,8
86,TOTALAREA_MODE,3552.038730621338,310,0.7178411236893184,8
87,WALLSMATERIAL_MODE,166.71018934249878,19,0.7178411236893184,8
88,EMERGENCYSTATE_MODE,127.29196071624756,13,0.7178411236893184,8
89,OBS_30_CNT_SOCIAL_CIRCLE,1572.089861869812,177,0.7178411236893184,8
90,DEF_30_CNT_SOCIAL_CIRCLE,762.5494725704193,76,0.7178411236893184,8
91,OBS_60_CNT_SOCIAL_CIRCLE,1627.886774122715,166,0.7178411236893184,8
92,DEF_60_CNT_SOCIAL_CIRCLE,721.151890873909,69,0.7178411236893184,8
93,DAYS_LAST_PHONE_CHANGE,6843.566333651543,656,0.7178411236893184,8
94,FLAG_DOCUMENT_2,0.0,0,0.7178411236893184,8
95,FLAG_DOCUMENT_3,351.28000831604004,33,0.7178411236893184,8
96,FLAG_DOCUMENT_4,0.0,0,0.7178411236893184,8
97,FLAG_DOCUMENT_5,115.97113990783691,10,0.7178411236893184,8
98,FLAG_DOCUMENT_6,82.56812858581543,6,0.7178411236893184,8
99,FLAG_DOCUMENT_7,0.0,0,0.7178411236893184,8
100,FLAG_DOCUMENT_8,317.39016234874725,35,0.7178411236893184,8
101,FLAG_DOCUMENT_9,79.57911968231201,8,0.7178411236893184,8
102,FLAG_DOCUMENT_10,0.0,0,0.7178411236893184,8
103,FLAG_DOCUMENT_11,46.00226020812988,5,0.7178411236893184,8
104,FLAG_DOCUMENT_12,0.0,0,0.7178411236893184,8
105,FLAG_DOCUMENT_13,202.72933053970337,21,0.7178411236893184,8
106,FLAG_DOCUMENT_14,0.0,0,0.7178411236893184,8
107,FLAG_DOCUMENT_15,0.0,0,0.7178411236893184,8
108,FLAG_DOCUMENT_16,203.07308053970337,21,0.7178411236893184,8
109,FLAG_DOCUMENT_17,0.0,0,0.7178411236893184,8
110,FLAG_DOCUMENT_18,93.32446908950806,10,0.7178411236893184,8
111,FLAG_DOCUMENT_19,80.71371030807495,8,0.7178411236893184,8
112,FLAG_DOCUMENT_20,10.087499618530273,1,0.7178411236893184,8
113,FLAG_DOCUMENT_21,0.0,0,0.7178411236893184,8
114,AMT_REQ_CREDIT_BUREAU_HOUR,111.53408461809158,15,0.7178411236893184,8
115,AMT_REQ_CREDIT_BUREAU_DAY,82.65230941772461,10,0.7178411236893184,8
116,AMT_REQ_CREDIT_BUREAU_WEEK,367.2263774871826,34,0.7178411236893184,8
117,AMT_REQ_CREDIT_BUREAU_MON,1246.9671012163162,129,0.7178411236893184,8
118,AMT_REQ_CREDIT_BUREAU_QRT,1119.675488948822,105,0.7178411236893184,8
119,AMT_REQ_CREDIT_BUREAU_YEAR,3631.6470420360565,345,0.7178411236893184,8
0,NAME_CONTRACT_TYPE,216.39430439472198,31,0.6902992315857893,9
1,CODE_GENDER,492.4543245732784,92,0.6902992315857893,9
2,FLAG_OWN_CAR,145.75858262181282,45,0.6902992315857893,9
3,FLAG_OWN_REALTY,403.85995650291443,63,0.6902992315857893,9
4,CNT_CHILDREN,636.5097922384739,76,0.6902992315857893,9
5,AMT_INCOME_TOTAL,5506.538467079401,626,0.6902992315857893,9
6,AMT_CREDIT,6135.131908625364,709,0.6902992315857893,9
7,AMT_ANNUITY,6454.908527255058,685,0.6902992315857893,9
8,AMT_GOODS_PRICE,4321.339017421007,446,0.6902992315857893,9
9,NAME_TYPE_SUITE,334.7037696838379,35,0.6902992315857893,9
10,NAME_INCOME_TYPE,150.20204067230225,15,0.6902992315857893,9
11,NAME_EDUCATION_TYPE,629.5883078575134,60,0.6902992315857893,9
12,NAME_FAMILY_STATUS,238.57164096832275,27,0.6902992315857893,9
13,NAME_HOUSING_TYPE,126.37415981292725,14,0.6902992315857893,9
14,REGION_POPULATION_RELATIVE,4117.857829719782,446,0.6902992315857893,9
15,DAYS_BIRTH,7471.775344520807,781,0.6902992315857893,9
16,DAYS_EMPLOYED,7389.747154504061,759,0.6902992315857893,9
17,DAYS_REGISTRATION,7383.077311724424,737,0.6902992315857893,9
18,DAYS_ID_PUBLISH,7020.077265441418,717,0.6902992315857893,9
19,OWN_CAR_AGE,3608.3979184925556,364,0.6902992315857893,9
20,FLAG_MOBIL,0.0,0,0.6902992315857893,9
21,FLAG_EMP_PHONE,9.515769720077515,2,0.6902992315857893,9
22,FLAG_WORK_PHONE,304.9555062055588,35,0.6902992315857893,9
23,FLAG_CONT_MOBILE,0.0,0,0.6902992315857893,9
24,FLAG_PHONE,582.864793151617,63,0.6902992315857893,9
25,FLAG_EMAIL,187.73362386226654,22,0.6902992315857893,9
26,OCCUPATION_TYPE,4037.978196620941,393,0.6902992315857893,9
27,CNT_FAM_MEMBERS,1027.5828430056572,107,0.6902992315857893,9
28,REGION_RATING_CLIENT,380.3492033481598,40,0.6902992315857893,9
29,REGION_RATING_CLIENT_W_CITY,314.027314722538,35,0.6902992315857893,9
30,WEEKDAY_APPR_PROCESS_START,1291.8883309364319,132,0.6902992315857893,9
31,HOUR_APPR_PROCESS_START,3815.6590522527695,391,0.6902992315857893,9
32,REG_REGION_NOT_LIVE_REGION,145.47724056243896,13,0.6902992315857893,9
33,REG_REGION_NOT_WORK_REGION,100.44326066970825,11,0.6902992315857893,9
34,LIVE_REGION_NOT_WORK_REGION,58.896819829940796,7,0.6902992315857893,9
35,REG_CITY_NOT_LIVE_CITY,219.287437915802,28,0.6902992315857893,9
36,REG_CITY_NOT_WORK_CITY,295.0692718029022,36,0.6902992315857893,9
37,LIVE_CITY_NOT_WORK_CITY,255.5748714208603,29,0.6902992315857893,9
38,ORGANIZATION_TYPE,10116.714006185532,806,0.6902992315857893,9
39,EXT_SOURCE_1,7316.3942747712135,731,0.6902992315857893,9
40,EXT_SOURCE_2,8228.642581492662,788,0.6902992315857893,9
41,EXT_SOURCE_3,10238.030714213848,1023,0.6902992315857893,9
42,APARTMENTS_AVG,2714.410919994116,247,0.6902992315857893,9
43,BASEMENTAREA_AVG,3035.431297659874,308,0.6902992315857893,9
44,YEARS_BEGINEXPLUATATION_AVG,3408.031681239605,326,0.6902992315857893,9
45,YEARS_BUILD_AVG,3171.7153581380844,293,0.6902992315857893,9
46,COMMONAREA_AVG,3345.6793160438538,315,0.6902992315857893,9
47,ELEVATORS_AVG,900.5579392910004,85,0.6902992315857893,9
48,ENTRANCES_AVG,1815.8146974742413,156,0.6902992315857893,9
49,FLOORSMAX_AVG,1143.9323973059654,107,0.6902992315857893,9
50,FLOORSMIN_AVG,1606.140133857727,163,0.6902992315857893,9
51,LANDAREA_AVG,3280.529656469822,319,0.6902992315857893,9
52,LIVINGAPARTMENTS_AVG,2060.6837524175644,204,0.6902992315857893,9
53,LIVINGAREA_AVG,2418.3720064759254,225,0.6902992315857893,9
54,NONLIVINGAPARTMENTS_AVG,1122.8007860779762,106,0.6902992315857893,9
55,NONLIVINGAREA_AVG,2803.0946761369705,268,0.6902992315857893,9
56,APARTMENTS_MODE,2634.820405960083,234,0.6902992315857893,9
57,BASEMENTAREA_MODE,2936.653945684433,273,0.6902992315857893,9
58,YEARS_BEGINEXPLUATATION_MODE,1976.7755589485168,180,0.6902992315857893,9
59,YEARS_BUILD_MODE,1883.5706621408463,180,0.6902992315857893,9
60,COMMONAREA_MODE,2806.2705738544464,273,0.6902992315857893,9
61,ELEVATORS_MODE,829.2977880835533,80,0.6902992315857893,9
62,ENTRANCES_MODE,1332.1201333403587,114,0.6902992315857893,9
63,FLOORSMAX_MODE,593.4922416210175,56,0.6902992315857893,9
64,FLOORSMIN_MODE,766.6447032690048,73,0.6902992315857893,9
65,LANDAREA_MODE,3116.8374163508415,293,0.6902992315857893,9
66,LIVINGAPARTMENTS_MODE,2325.0739744901657,219,0.6902992315857893,9
67,LIVINGAREA_MODE,2852.165404677391,252,0.6902992315857893,9
68,NONLIVINGAPARTMENTS_MODE,576.2414790391922,61,0.6902992315857893,9
69,NONLIVINGAREA_MODE,2625.475935667753,260,0.6902992315857893,9
70,APARTMENTS_MEDI,1555.013488292694,146,0.6902992315857893,9
71,BASEMENTAREA_MEDI,2006.7532699108124,188,0.6902992315857893,9
72,YEARS_BEGINEXPLUATATION_MEDI,1419.3773287534714,133,0.6902992315857893,9
73,YEARS_BUILD_MEDI,1435.7380459308624,127,0.6902992315857893,9
74,COMMONAREA_MEDI,1322.3424925804138,128,0.6902992315857893,9
75,ELEVATORS_MEDI,352.19527196884155,38,0.6902992315857893,9
76,ENTRANCES_MEDI,596.1293387413025,59,0.6902992315857893,9
77,FLOORSMAX_MEDI,389.87585830688477,36,0.6902992315857893,9
78,FLOORSMIN_MEDI,604.8743996620178,62,0.6902992315857893,9
79,LANDAREA_MEDI,2403.719401240349,232,0.6902992315857893,9
80,LIVINGAPARTMENTS_MEDI,1415.7515399456024,131,0.6902992315857893,9
81,LIVINGAREA_MEDI,1729.4558328390121,150,0.6902992315857893,9
82,NONLIVINGAPARTMENTS_MEDI,576.4820065498352,55,0.6902992315857893,9
83,NONLIVINGAREA_MEDI,1737.6145751476288,170,0.6902992315857893,9
84,FONDKAPREMONT_MODE,130.95467948913574,15,0.6902992315857893,9
85,HOUSETYPE_MODE,112.74509143829346,12,0.6902992315857893,9
86,TOTALAREA_MODE,3342.251090556383,304,0.6902992315857893,9
